name,vat,street,street2,city,zip,phone,mobile,email,is_company,customer_rank
SEQUENCE BIOTECH PVT.LTD,,"SURVEY NO.208,, A/P.WADIWARE,","TAL.IGATPURI,",NASHIK,422403,0253-2355599,,,True,1
SEQUENT SCIENTIFIC LTD,,"5: ASHIRWAD CLEARING& WAREHOUSING ,, GALA NO. 11 TO 14, SADGURU GODOWN",COMPLEX PURNA VIL- BHIWANDI,THANE,421302,,HITESH 9619888412,reshma.B@sequent.in,True,1
SEQUENT SCIENTIFIC LTD MAHAD,27AAACV1501G1ZT,"B-32,G-2 & G-3,, M.I.D.C.INDUSTRIAL AREA","MAHAD,DIST ; RAIGAD",RAIGAD,402301,,,Reshma.B@sequent.in,True,1
SERENA CHEMICALS,27AHRPD0332J1ZF,"621 LODHA SUPREMUS-II, ROAD NO.22,, WAGLE ESTATE,",THANE,THANE,400604,022-49709535,,serenachemicals@gmail.com,True,1
SESA CHEM INDIA PVT.LTD,36AAVCS0876N1ZD,"SURVEY NO.32,, NEAR DAIRY MILK,SURARAM (V),","QUTHBULLAPUR (M),MEADCHAL,","MALKAJGIRI,DIST.T.S",500055,,8096999982/8096999981,sesachem@gmail.com,True,1
SETCO CHEMICALS (I) PVT.LTD,27AADCS1688L1ZU,"SURVEY NO.72,PLOT NO.64 TO 73,, DEWAN & SHAH INDUSTRIAL ESTATE,","WALIV PHATA,VASAI (E),",DIST.THANE,401208,91-250-33294750/51,9320737647,gkn@setcochemicals.com,True,1
SETH ENTERPRISES,03ADTPS7969J1ZJ,"FLAT NO.4,6th FLR,ORBIT TOWER,, KAILASH CHOWK,",CIVIL LINES,LUDHIANA,141001,0161-2400249/2660884,9814162514,aartisakshi@gmail.com,True,1
SHAH & SONS,27AAGHM0316P1Z0,"315/6978, OM GAYATRI,, R.N.NARKAR MARG, PANT NAGAR",GHATKOPAR -EAST,MUMBAI,400077,25010174,9820081524,manishakshat6978@gmail.com,True,1
SHAH ENTERPRISES,27AACFS4404J1Z9,"12, MUKTI CHAITANYA SOCIETY,, 3RD FLOOR, 236, SAMUEL STREET,",MASJID WEST MUMBAI,MUMBAI,400003,23450708,,,True,1
SHAKTI CHEMICALS,27ACIPG6959L1ZY,"206/207,WADALA UDYOG BHAVAN,, NAIGAON CROSS ROAD,","WADALA (WEST),",MUMBAI,400031,66313003/04/3300,,shaktichemicals2015@gmail.com,True,1
SHAKTI TRADING CO,07AACFS2456E2ZD,"KILA NO.1213,MUSTAKIL NO.23,, VILLAGE JOUNAPUR,",DELHI,DELHI,110047,011-43135875,,shaktitrade@gmail.com,True,1
SHALIBHADRA INTERNATIONAL,27AAHHS5541R1ZC,"10,KASHMIR KUNJ SOC.,, 2ND FLR,27,G.G.ROAD,","MULUND WEST,",MUMBAI,400080,022-25916681,0-9321026354,shalibhadraenterprises@gmail.com,True,1
SHALIMAR PAINTS LTD,,"1ST FLOOR, PLOT NO.28, SECTOR-32","GURUGRAM, HARYANA",GURUGRAM,122001,,,m.tannu@shalimarpaints.com,True,1
SHALIMAR PLASTOWARE,08ACXFS2902E1ZW,"F-441,D,ROAD NO.13, V.K.I. AREA,, SIKAR ROAD,",JAIPUR,JAIPUR,302013,,9887914666,shalimarplastowarejaipur@gmail.com,True,1
SHAM PAINTS INDUSTRIES,09ACTFS8172L2Z0,"D-93, SECTOR-2, NOIDA",GAUTAM BUDH NAGAR,NOIDA,201301,,09891379881/09990219292,carbon_bpc@yahoo.co.in,True,1
SHANDONG SINOBIOWAY TIANYUAN,,", ",,,,,,,True,1
SHANDONG TIANAN CHEMICAL CO.LTD,,", ",,CHINNA,,,,,True,1
SHARON BIO-MEDICINE LTD,,"PLOT NO.W-34 & 34/1,, M.I.D.C.,TALOJA",DIST-RAIGAD,NAVI MUMBAI,410208,65132070\64564600,27411394\64564630,vandana.b@sharonbio.com,True,1
SHARON BIO-MEDICINE LTD (API UNIT-2),,"PLOT NO.L-6,, MIDC,","TALOJA,",DIST.RAIGAD,410208,22-64564200,,vandana.b@sharonbio.com,True,1
SHARP BIOTECH SPECIALITY INDIA PVT.LTD,,"PLOT NO.88/A,, SECTOR 23,","TURBHE,",NAVI MUMBAI,,,,,True,1
SHARP CHEMICALS,27AABFS3105P1Z2,"12, MAHAVIR INDUSTRIAL ESTATE,, OFF. MAHAKALI CAVES ROAD,",ANDHERI EAST,MUMBAI,400093,49241861,9819759889,,True,1
SHARP COATING INDUSTRY,24ACWFS5794H1Z9,"SURVEY NO.576/1,, PHASE-4,NEAR HANUMANJI TEMPLE,",RAMOL CHOKDI,VATVA,382445,9327008142,,,True,1
SHARVIL PAINTS PVT.LTD,27AAYCS9573M1ZZ,"S.NO.15A/2,, SHOP NO.12,","NANDED PHATA,",PUNE,411041,,9623350733,sharvilpaints@gmail.com,True,1
SHAYONA PLAST,25AXGPP6223M1Z5,"FACTORY : Sr No.-482/14, Near Dhabhel, checkpost, Village- Dhabhel,",,Daman,396210,,+91 8401404653,plast.shayona@gmail.com,True,1
SHEENLAC PAINTS LTD-UNIT-5,33AASCS5073J1ZV,"NO.102-103,, KOLLUMEDU,VADAKANALLUR VILLAGE,","TIRUVALLUR,",CHENNAI,601206,044-43949900,,churchil@sheenlac.in,True,1
SHEETAL CHEMICALS,27AENPD3152K1ZF,"10,SHEETAL CHHAYA OPP.AMBAJI TEMPLE, CARTER ROAD NO.3,",BORIVALI (E),MUMBAI,400066,28058587,,sheetalchem@gmail.com,True,1
SHIKA ENTERPRISES,,"7-20/54, FATIMA WAREHOUSING COMPLEX, GOODSHED ROAD , MOOSAPET,",SANATHNAGAR,HYDERABAD,400018,,9440893425 / 9440712638,shikaenterprises@gmail.com,True,1
SHILPA CHEMSPEC INTERNATIONAL PVT LTD,27AAJCS5687F1ZU,"316 & 317 , 3 RD FLOOR,39 JSS ROAD, PAREKH MARKET PREMISES","NEAR KENEDY BRIDGE, OPRA HOUSE",MUMBAI,400004,40243065 47482173 66668248,,accounts@scipl.co.in,True,1
SHILPA CHEMSPEC INTERNATIONAL PVT.LTD,27AAJCS5687F1ZU,"406,ADAMJI BUILDING,, 4TH FLR,","413,NARSHI NATHA STREET,",MUMBAI,400009,23432133/23426139,9322233234/9322247710,accounts@scipl.co.in,True,1
SHILPA CHEMSPEC INTERNATIONAL PVT.LTD.,27AAJCS5687F1ZU,"SAGAR WAREHOUSING COMPANY,, GAYATRI COMPLEX PURNA VILLAGE",25/4 VALGAON BHIWANDI,THANE,421302,,,,True,1
SHINE PAINTS,,"PUNE, ",,,,,9975592021,shine.paints@yahoo.com,True,1
SHIV CORPORATION,24AALFS0717P1ZU,"PLOT NO.502/22, GIDC , NEAR GIL, ANKLESHWAR",,ANKLESHWAR,393002,,,shivcorporation99@gmail.com,True,1
SHIVAM PAINT INDUSTRIES,03BGEPK9415L1ZA,"PLOT NO.4, THAKUR ENCLEVE, JAMALPUR LELI",,LUDHIANA,141008,,,shivam.industries786@yahoo.in,True,1
SHIVANGI ENTERPRISES,06ABKPG9087G1ZC,"1491, WARD NO.15,8TH BISWA, NEAR GOVT.BOYS HIGH SCHOOL,",GURGAON VILLAGE,GURAON (HR),122001,0124-2300958,9818181459,shivangienterprises@yahoo.com,True,1
SHIVINI FINE CHEMICALS,27AACCS3867J1ZY,"GUT NO.1163, VILLAGE GHOTAVADE","TAL-MULSHI,DIST PUNE",PUNE,412108,,,bhushilpapurchase@hotmail.com,True,1
SHIVOHM CHEMICALS,,"D-504,TEAKWOOD,, VASANT GARDEN,","NEAR SWPNA NAGRI,","MULUND(W),MUMBAI",,,,shivohm_chemicals@yahoo.com,True,1
SHODHANA LABORATORIES PVT LIMITED,36AAFCS1075D1ZL,"PLOT NO.24,25 & 26,, PHASE-I,","IDA,JEEDIMETLA,",HYDERABAD,500055,6684464 (3 LINES),9581097788/8096009111 SWAMY,purchase@shodhana.com,True,1
SHREE GANESH CHEMICALS,27AAAFS7667M1ZI,"PLOT NO. 160,, KADRI MANSION","NR. MUNICIPAL SCHOOL SOCIETY, SION (W)",MUMBAI,400022,022-66801111,,chirag@apraenterprises.in,True,1
SHREE GANESH REMEDIES LIMITED,24ABACS1471R1Z0,"PLOT NO.6011, 6012, GIDC,",ANKLESHWAR,ANKLESHWAR,393002,91 2646 227777,"7574976076, 99985 98418",purchase@ganeshremedies.com,True,1
SHREE GANESH REMEDIES PVT LTD,24AAPFS3199F1ZT,"PLOT NO.6011, G.I.D.C.ESTATE",NR.BAYER CROP SCIENE,ANKLESHWAR,393002,2646-227777,,marketing@ganeshremedies.com,True,1
SHREE GEN PHARMA LTD,29AASCS2680K1ZJ,"PLOT NO.135F, KIADB, KOLHAR INDUSTRIAL AREA",KARNATAKA,BIDAR,585403,,09676853535,info@shreegen.com,True,1
SHREE GOPAL CELLUCHEM PVT LTD,27AABCS4933Q1ZS,"2, Kalyan Bhavan,Ground Floor,, Teli Galli,Opp Imperial Hotel,","Andheri East,",Mumbai,400069,,9819000427,gopaloleo@gmail.com,True,1
SHREE HARIRAM AGARBATTI INDUSTRIES,27AAUPT0781B1ZE,"K-32/1/PART 2,, MIDC HINGNA ROAD,",NAGPUR,NAGPUR,440016,,83800091669/9973105581,renusjfpl1993@gmail.com,True,1
SHREE INDUSTRIES,27AAEPS5457R1ZR,"1011 GHANSHYAM ENCLACE,, LALJI PADA POLICE CHOKI,","KANDIVALI LINK ROAD,KANDLIVALI (w)",MUMBAI.,400067,022-66929372,,shreeind123@yahoo.com,True,1
SHREE JALARAM AGARBATTI BHANDAR,27ADFPT1199K1ZY,"K-22,MIDC,, HINGNA ROAD",,NAGPUR,,,9890636689,thakralngp@yahoo.in,True,1
SHREE JAYA LABORATORIES PVT LTD,36AABCJ5879L1ZX,"SY NO.299, MALKAPUR POST & VILLAGE, CHOUTUPPAL (M)",YADADRI BHUVANGIRI DIST,TELAGANA,508252,996612246,9666398042,purchase@shreejayalabs.com,True,1
SHREE KESHAVKUNJ INDUSTRIES LLP,24ADTFS8634E1ZN,"PLOT NO: C-1/B 2117, G.I.D.C. SARIGAM",VALSAD,VALSAD,396155,,,info.ski2019@gmail.com,True,1
SHREE LAXMI CHEMICALS,27AAPFS0582E1Z0,"23, FAIZ-E -Edroos, 2nd Floor,, 371/373, Narshi Natha Street ,","Masjid (West),",Mumbai,400009,"66312697/98/,66312044","9820720610,9820329074",shreelaxmichemicals@rediffmail.com,True,1
SHREE MAHAVEER ORGANICS,27AJTPS1990D1ZO,"14,ABHISHEK BUILDING,, 1ST FLOOR,","303/307,SAMUEL STREET,","VADGADI,MUMBAI",400003,022-66312229/66108027,,shreemahaveerorganics@gmail.com,True,1
SHREE PAR FRAGRANCE PVT LTD,26AAFCS3683K1ZX,"GALA NO 8 &9,B BUILDING,SURVEY NO . 127/, PREETI INDL.ESTATE,AMLI",UT OF DADRA & NAGAR HAVELI,SILVASSA,396230,40057061,09913146476,accounts@spf.co.in,True,1
SHREE PAWANA INDUSTRIES,,"20/162,BHONE MALA, NAVI VASHAT",,ICHALKARANJI,416115,9823110047,,,True,1
SHREE RAJ CORPORATION,,"210/22,SUNDARAM,, OPP.ODEON CINEMA,",GHATKOPAR - EAST,MUMBAI,400075,41201321/41201322,,shreerajcorporation01@gmail.com,True,1
SHREE RAJESHWARI SPECIALITY CHEM PVT LTD,30AALCS9273P1ZM,"L-30/B, CUNCOLIUM INDUSTRIAL ESTATE, CUNCOLIUM",,GOA,403703,0832-6481094/225652479/225689889,,srscpl@gmail.com,True,1
SHREE RAM RESINS PRIVATE LIMITED,24AADCS3477M1ZZ,"6,SAIKRUPA INDUSTRIES, ESTATE MAHUVA",MAHUVA,SURAT,394250,98251 23925,97129 23925,,True,1
SHREE RAM TECH,36AXRPP5503B1ZH,"PLOT NO.21,RTC COLONY,, TIRMULGHERRY,","CIRCLE-36,HYDERABAD,RANGAREDDY DIST",HYDERABAD,500015,,,,True,1
SHREE RAMDEV PHARMA CHEM,24ABIFS6687A1Z1,"PLOT NO: 2314-15, GIDC ind Estate Phase III","Panoli, .Dist : Bharuch",Bharuch,394116,,9824407734/9824100314,mahrshee@gmail.com,True,1
SHREE RESINS,,"PROP.MAHENDRA ROSIN & TURPENTINE PVT.LTD, GUT NO.474/5,VILLAGE-BILOSHI,","KHANIVALI ROAD,TALUKA-WADA,DIST:THANE",WADA,421303,022-26240555/262207635,9820061095,,True,1
SHREE SADGURU ENTERPRISE,24AHPPP6966J1ZJ,"PLOT NO. J/7829,GIDC, ANKLESHWAR",ANKLESHWAR,,393002,91-9824151405,,sadguru7829@yahoo.com,True,1
SHREE SAI LIFE SCIENCES,27AHXPR9539D1ZH,"PLOT NO.48, SURVEY NO.25,ARKOSE, INDUSTRIAL ESATE,SAJGAON, KHOPOLI","SAJGAON DHEKU ROAD, TAL-KHALAPUR,",RAIGAD,410203,,8169356778/8355808960,mktg@shreesailifesciences.com,True,1
SHREE SAI RAM PAINTS PVT LTD,33AAXCS4580P1ZC,"NO.3,PHASE 3,, SIDCO INDUSTRIAL ESTATE,","SIPCOT1,HOSUR",HOSUR,,,,info@srisaipaints.com,True,1
SHREE SURYA COATINGS,27ABFPP0978A1ZQ,"B-27,STICE,MUSALGAON,, TAL.SINNAR",DIST; NASHIK,NASHIK,422103,"02551240351,",,purchase@shreesuryacoating.com,True,1
SHREE UNION INK AND GRAPHIC INDIA PVT. L,,"H-1359, DSIDC NARELA INDUSTRIAL AREA, NEW DELHI",,NEW DELHI,110040,011-45521006,,,True,1
SHREE VANDANA ENTERPRISES,06AAHPK7402P1ZF,"KHASRA NO.62/15/3/1,DELHI KHARKHODA ROAD, VILLAGE AND P O SAIDPUR",SONIPAT,HARYANA,131402,9821127746,,shreevandana.enterprises24@gmail.com,True,1
SHREE VINAYAK CHEMICALS,,"KRISHMA, B WING 7TH FLOOR,, BEHIND BHATIA SCHOOL,POISAR",KANDIVALI (W),MUMBAI,400067,28060465/66312695,,,True,1
SHREE VISHWA PHARMA CHEM,27ABEFS4327H1Z4,"204, ADAMJI BLDG,, 413, NARSHI NATHA STREET,",MASJID MUMBAI,MUMBAI,400009,25802665,,shreevishwapharmachem@gmail.com,True,1
SHREEJI CHEM,27BCFPM3699K1ZX,"ROSHAN NAGAR ,4/PARVATI NIVAS,, CHANDAVARKAR LANE,",OPP.BORIVALI WEST,MUMBAI,400092,,8879102497,,True,1
SHREEJI IMPEX,27AHBPG9339C1ZI,"C-3/301,YOGI NAGAR, EKSAR ROAD",BORIVALI (W),MUMBAI,400091,"9223403423,28983390",,shreejiimpex@reed.com,True,1
SHREEJI PHARMACHEM,,"Loyalka Apt., Loyalka Comp., Room No.1, 2nd Floor,","Siri Road, MUMBAI",MUMBAI,400006,,,,True,1
SHREEJI THERMO  CHEM,27AAEPS7431H1ZI,"ASHAPURA LOGISTICS, GALA NO. 5 &9 KRISHNA COMPOUND",PURNA VILLAGE,BHIWANDI,421302,,,,True,1
SHREEJI THERMO CHEM,27AAEPS7431H1ZI,"602, BALAJI KRUPA BLDG NO.02,, GANDHI NAGAR, B/H SUBHASH DAIRY","MANPADA ROAD,",DOMBIVALI,421201,,"9820423957,9702723957",,True,1
SHREERAM CHEMICALS,27AAAPM5897R1ZP,"1208,REGENT CHAMBER,, 12TH FLOOR,-208,",NARMAN POINT,MUMBAI,400021,22023700/01/02,,info@shriramchemicals.com,True,1
SHREYA FINE CHEM,,"A-2,MAROLI UDYOG NAGAR,, VILL NADOD,URBHART ROAD,",MAROLI (SURAT),NAVSARI,,,9376901516,,True,1
SHREYANS CHEMICALS,27AALHS2984L1ZB,"305,Siddarth Apartments,, Rajendra nagar,","KulupwadiRoad,Nr.NationalPark","Borivli [E],Mumbai",400066,,9320077043/9820077043,neelkamalenterprises@hotmail.com,True,1
SHRI NARAHARI CHEMICALS PVT LTD,36AACCS9034R1ZO,"SY NO.315/2,KALLAKAL VILLAGE, TOOPRAN (M)",MEDAK DIST; A.P,HYDERABAD,500082,040-23418871,,,True,1
SHRI SURYA INDUSTRIAL COATINGS PVT.LTD,27AAKCS6864M1ZH,"PLOT NO.B-3,, MALEGAON MIDC,","TAL.SINNAR,",DIST-NASHIK,422103,2551230755,,shrisuryaindustrial@gmail.com,True,1
SHRI VINAYAK CHEMEX (I) PVT LTD,27AAFCS2963J1Z0,"T-11,M.I.D.C., TARAPUR","BOISAR,   DIST;PALGHAR",PALGHAR,401506,28466011/12,,purchase@jpnpharma.net,True,1
SHRIMAD RAJCHANDRA ADHYATMIK SATSANG SAD,,"10-B,EAST WING, BOMBAY MARKET APTS,",78 TARDEO ROAD,MUMBAI,400034,,,info@shrimadrajchandramission.org,True,1
SHRIMAD RAJCHANDRA DIVINE TOUCH,,"HUGHES ROAD, ",,MUMBAI,400021,,,,True,1
SHRINATH PETRO CHEM PVT LTD,27ABICS9084L1ZH,"D-1,46, DWARKESH PARK,, SAI BABA NAGAR,ABOVE HDFC BANK",BORIVALI (W),MUMBAI,400092,9930162813/7506412539,9930162828,dhruv@shrinathchem.in,True,1
SHROFF ENTERPRISES,,"303/A, ADINATH APARTMENT, 3 RD FLOOR,",TARDEO,MUMBAI,400007,22058309/22058310,992009133/9869150120,,True,1
SHUBHLAXMI INDUSTRIES,24ACVFS0915M1ZM,"PLOT NO.443, PHASE-II ,, G.I.D.C. VATVA,","AHMEDABAD,","AHMEDABAD,",382445,91-9979874747,"91-79-40084607,91-9979874747",info@shubhlaxmiind.com,True,1
SIDDH INTERCHEM,27AABPB6631K1ZV,"405-A,ZESI BUSINESS SPACES,, M.G.ROAD",GHATKOPAR (E),MUMBAI,400077,25084141,,info@siddhinterchem.com,True,1
SIDDHARTH GLOBAL PRIVATE LIMITED,,"SAGAR WAREHOUSING CO, GAYATRI COMPLEX SN.25/4,",PURNA VAL VILLAGE,BHIWANDI,421302,,,,True,1
SIDDHARTH GLOBAL PVT.LTD,27AABCS3021P1Z9,"40,PANCHRATNA,, OPERA HOUSE,",,MUMBAI,400004,022-23686900,,finance.sgpl@gmail.com,True,1
SIDDHARTH GLOBAL PVT.LTD.,27AABCS3021P1Z9,"GALA NP. 7, GROUND FLOOR,MANISH COMPOUND, BUILDING  NO.3,REHNAL VILLAGE,","ANJUR PHATA ,BHIWANDI",BHIWANDI,421302,,,,True,1
SIDDHARTH INDUSTRIES,,"9,KAZI SAYED STREET,, 211,SHRADHA BLDG.,","MASJID BUNDER (W),",MUMBAI,400009,,,siddharthindustries_89@yahoo.com,True,1
SIDDHARTH INTERNATIONAL,27AAKFS2303N1ZZ,"GREEN HOUSE, 2ND FLOOR,, GREEN STREET, FORT",MUMBAI,MUMBAI,400023,,,,True,1
SIDDHARTH ORGANIC INDUSTRIES,,"FLAT NO.4,VASUDHA BLDG, 7'CROSS ROAD",CHEMBUR,MUMBAI,400071,25280044,9833308837,,True,1
SIDDHI CHEM,27AABPD6734D1Z4,"5,222 J.REHMAT BLDG.,, DR.AMBEDKAR ROAD,","DADAR,",MUMBAI,400014,22 24100854/24112430,9820012053,srdedhia54@gmail.com,True,1
SIDDHI ENTERPRISE,,"304,SUJATA CHAMBERS, 1/3 ABHECHAND GANDHI MARG,","OFF N.N.ST,",MUMBAI,400009,8657538901,8657538901,,True,1
SIFLON DRUGS,,"SY.NO.25/4, RACHANAPALLI (VILLAGE)",BELLERY ROAD,ANANTAPUR (AP),500050,(+91-40) 23042233,,siflon_drugs@rediffmail.com,True,1
SIGACHI LABORATORIES LTD,,"A/C METROCHEM API PVT.LTD, SURVEY NO.530 & 534,","BONTHAPALLY(VILLAGE),JINNARAM,",MEDAK DIST,502303,91-40-23700421/23813969/23812317,,,True,1
SIGMA CAPACITORS,,"203,MAHESHPUR, INDUSTRIAL ESTATE",,VARANASI,221106,23722231,09415224682,sigmacapvns@gmail.com,True,1
SIGMA CAPACITORS (UNIT-2),09AAIFS9392K1ZA,"C-31, INDUSTRIAL ESTATE EXTENSION, CHANDPUR MAHESHPUR",,VARANASI,221106,,,sigmacapvns@gmail.com,True,1
SIGMA INC,27CISPP7705H1ZN,"E-503,KAMALA VIHAR COMPLEX,, BEHIND KVSC,MAHAVEER NAGAR,","DAHANUKAR WADI,","KANDIVALI (W),MUMBAI",400067,022-28020221/22/23/65723613,9223433613,sigmachem9@gmail.com,True,1
SIKA INDIA PVT LIMITED,27AAECS1119F1ZO,"F-4/11 MIDC, TARAPUR,BOISAR",PALGHAR,PALGHAR,401506,9724326367,9724326367,shah.amit@in.sika.com,True,1
SIKA INDIA PVT LTD,24AAECS1119F1ZU,"PLOT NO 916,JHAGADIA IND ESTATE, GIDC , TALUKA- JHAGADIA",BHARUCH,BHARUCH,393110,91 22 6270 4023,91 7678067766,wali.akshar@in.sika.com,True,1
SIKA INDIA PVT.LTD.,27AAECS1119F1ZO,"B-501-502,5TH FLOOR,, LOTUS CORPORATE PARK ,","OFF WESTERN EXPRESS HIGHWAY, GOREGAON",MUMBAI,400063,022 6270 4038,,,True,1
SILICON COATINGS,27BAGPP2174R1ZZ,"S.NO 129/1/4,, NEAR SHRIKRISHNA GARDEN,","VILHOLI,",NASHIK,422010,,8983321598,,True,1
SILICON LIFE SCIENCES PVT LTD,37AANCS5076L1ZL,"(SLA DIVISION), PLOT NO.41,","J.N.PHARMACITY,",VISHAKAPATNAM,531019,+91 40 6672 5173,,PraveenKumar.Govardhana@aurobindo.com,True,1
SILICON LIFE SCIENCES PVT.LTD.,37AANCS5076L1ZL,"PLOT NO.41, J.N. PHARMA CITY, PARAWADA (MANDAL),",VISHAKHAPATNAM (DIST),VISHAKHAPATNAM,531019,,,,True,1
SILICON PAINTS,,", ",,,,,,,True,1
SILVER OAK INNOVATIONS,27ABRFS0150R1ZH,"229, CHAMPAKLAL INDUSTRIAL ESTATE, NEAR SION TELEPHONE EXCHANGE SION","KOLIWADA ROAD, SION EAST MUMBAI",MUMBAI,400022,022 24078093,9820022359,fineashok@hotmail.com,True,1
SIMA PRODUCTS,,"SHED NO.W-14,, M.I.D.C. CHEMICAL ZONE",AMBERNATH (W),DIST ; THANE,,0250-5652428,,sheetal@simachemicals.com,True,1
SINDHU ORGANICS PVT.LTD,27AAICS6364E1Z5,"PLTO NO.J-61,, MIDC,","TALOJA,",NAVI MUMBAI,410208,,9699765117,,True,1
SINGHAL CHEMICAL CORPORATION,09ALFPS8255F3ZM,"C-152,MAJOR DHYAN CHAND NAGAR,, SPORTS GOODS COMPLEX,","DELHI ROAD,",MEERUT,,+919837018157,+919758157300,scc157@rediffmail.com,True,1
SINKAR DYE CHEM (P) LTD,27AAECS9244F1Z6,"F-1/22,MIDC,, BADLAPUR,","POST-KULGAON,",DIST.THANE,421503,0251-2690361,,samuh@vsnl.com,True,1
SISCO RESEARCH LABORATORIES PVT.LTD,27AADCS3738F1ZC,"D-88/2,T.T.C.INDUSTRIAL ESTATE,, MIDC,","TURBHE,",NAVI  MUMBAI,400705,91-22-42685800,,info@srichem.com,True,1
SISKO CONSILIO OPC PVT LTD,27ABCCS8448L1ZP,"GAT NO.1169,AISH  COURTYARD, PHASE-2, NEAR SANE HAVELI",PIMPRI-CHINCHWAD,CHINCHWAD,411062,9028256280,,support@siskoconsilio.com,True,1
SIVA CHEMICAL INDUSTRIES,27AAKFS6506K1ZS,"PLOT NO 26,, VASAI TALUKA INDUSTRIAL ESTATE",VILLAGE-GAURAIPADA,VASAI (EAST),401208,0250 2455237 / 9850251513,9850251513,sivachemind@rediffmail.com,True,1
SKFF (INDIA) PVT LTD,27ABCCS0788F1Z7,"J-138/1, M.I.D.C., TARAPUR",DIST :PALAGHAR,BOISAR,401506,"0225-661188/89,",9607922666/9907988667,purchase@skff.co.in,True,1
SKY PUFF INSULATION CO.,,"BLOCK NO.10,AZIZ INDUSTRIAL COMPOUND, DARGSH CORSS ROAD","SONAPUR,BHANDUP (W)",MUMBAI,400078,9820403950,9004430757,skypuffinsulation@yahoo.co.in,True,1
SMAART CHEM,27ADSFS5634F1ZM,"46 BHABALE,  MIDC NARDANA, TAL-SHINDKHEDA DEOPUR",DHULE,DHULE,424309,,7972880986,smaartchem123@gmail.com,True,1
SMILAX LABORATORIES LIMITED,36AAJCS3390R1ZI,"PLOT NO.12/A,PHASE-III,, JEEDIMETLA,",,HYDERABAD,500055,91-40-2309026/23191777,,rajanikumari.ch@smilaxlabs.com,True,1
SMITH & CO,,"BLDG NO.128,, 04,KUMBHARWADA 3 ROAD,",DR MAHIMTURA ROAD,MUMBAI,400004,23872415,9819096859,,True,1
SMRUTHI ORGANICS LTD- UNIT-2,27AACCS5562Q1ZO,"PLOT NO.A-27,M.I.D.C., CHINCHOLI",,DIST-SOLAPUR,413255,0217-2310267/2310367,,sujata@smrutiorganics.com,True,1
SMS PHARMACEUTICALS LIMITED UNIT-IV,,"PLOT NO.66/B-2,, PHASE-1,IDA,","JEEDIMETLA,",HYDERABAD,500055,040-66288888/040-23095233,A/C-08374455528/08374455515,tsrinivas@smspharma.com,True,1
SMS PHARMACEUTICALS LIMITED-UNIT-I,,"UNIT-I,SURVEY NO.180/2,, KAZIPALLY VILLAGE,","JINNARAM MANDAL,",MEDAK DIST,502319,,91-08458277067/68,naveen@smspharma.com,True,1
SMS PHARMACEUTICALS LIMITED-UNIT-VII,,"UNIT NO.VII,, SURVEY NO.160,161,163 TO 167,","KANDIVALASA,PUSAPATIREGA (M),",VIZIANAGARAM DIST,535204,91-8922-258051/258053,,tsrinivas@smspharma.com,True,1
SNA HEALTHCARE PVT.LTD T-8,27AAMCS0375D1ZC,"PLOT NO.T-8,, MIDC,","TARAPUR,",BOISAR,401506,022 28465006 / 28854453,9372247386,snapurchase@gmail.com,True,1
SNAP INTERMEDIATES,,"A-304,KAILASH TOWAR,N.S.PHADDKE MARG,, BEHIND S.T.COLONY,OFF WESTERN EXP HIGHWA","OPP.REGENCY HOTEL,ANDHERI (E)",MUMBAI,400069,91-22-3225 7733/022-26846662,42118314/17,,True,1
SNEHA MEDICARE PVT.LTD,27AAFCS9959Q1Z4,"404/405,RAJSHREE PLAZA,, VARMA MUKHERJI COMPOUND,OPP.SHREYAS","CINEMA,L.B.S.MARG,GHATKOPAR (W),",MUMBAI,400086,25006901 (5 LINES),,info@snehamedicare.com,True,1
SNEHA TRADING CO,,"G-31,GAURAV,, KHAJURIA TANK ROAD,BHADRAN NAGAR",MALAD (W),MUMBAI,400064,28081480,9820134192/9224375077,,True,1
SODIUM METAL PVT LTD,24AACCS5499J1ZW,"21,G.I.D.C.,, CHEMICAL COMPLEX,",BARODA,NANDESARI,391340,2266625665,,manoj@smfinechem.in,True,1
SOLVCHEM,,"GALA NO.01,RAVI INDUSTRIAL ESTATE,, NEAR PAPER BOX OF MAHAKALI CAVES RD.,","ANDHERI (E),",MUMBAI,400093,42685858\42685859,9323012223/9820028442,solvchem@gmail.com,True,1
SOLVCHEM_,27ABGPA4814K1ZS,"607-A,B WING,SATELLITE GAZEBO, ANDHERI GHATKOPAR LINK ROAD","ANDHERI (E),CHAKALA,",MUMBAI,400093,"66718910/11,65258444",9323012223/9820028442,solvchem@gmail.com,True,1
SOLVENT SOLUTIONS,27AIFPM0203N1ZD,"D/503, RIDDHI AVENUE, NEAR JAIN TEMPLE, CHIKUWADI, BORIVALI WEST",,MUMBAI,400092,922 343 3989/816 948 8724,,solventsoultions79@gmail.com,True,1
SONA ENTERPRISE,24ABWPK4552A1ZQ,"SHOP-SF/05,SHASWAT ASSOCIATION,, SHRI NIVAS COMPLEX,NR.SIDDHINATH PARK,","OPP.VAIBHAV HILL,GHODASAR,",AHMEDABAD,382450,079-25894618,"9426077932,9328377932",info@sonaenterprise.net,True,1
